Date, Time, Server Name, Alarm Key, Alarm Name, Launched by, Alarm Status, Alarm Group, General Text Message, Display Message 1, Display Message 2, Alarm Reference, Executed Time, Name, Phone Number, Phone Type, Call Status
03.03.2022, 09:16:46, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207968, 09:16:48, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 09:16:46, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207968, 09:16:48, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 09:16:46, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207968, 09:16:48, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 09:15:43, MC-HOVSETER, 2942, Borte 428, 428, Canceled, Empty group, No message for alarm 2942, 428, 428, 6220792E, 01:00:00, , , , No Answer
03.03.2022, 09:15:41, MC-HOVSETER, 2927, Tilstede 428, 428, Canceled, Empty group, No message for alarm 2927, 428, 428, 6220792C, 01:00:00, , , , No Answer
03.03.2022, 09:15:28, MC-HOVSETER, 2957, Anrop 428, 428, Done, 22 Hovseterhjemmet 4A, No message for alarm 2957, 428, 428, 6220791A, 09:15:30, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 09:15:28, MC-HOVSETER, 2957, Anrop 428, 428, Done, 22 Hovseterhjemmet 4A, No message for alarm 2957, 428, 428, 6220791A, 09:15:30, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 09:15:28, MC-HOVSETER, 2957, Anrop 428, 428, Done, 22 Hovseterhjemmet 4A, No message for alarm 2957, 428, 428, 6220791A, 09:15:30, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 09:13:10, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207890, 09:13:12, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 09:13:10, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207890, 09:13:12, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 09:13:10, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207890, 09:13:12, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 09:11:52, MC-HOVSETER, 2957, Anrop 428, 428, Done, 22 Hovseterhjemmet 4A, No message for alarm 2957, 428, 428, 62207842, 09:11:54, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 09:11:52, MC-HOVSETER, 2957, Anrop 428, 428, Done, 22 Hovseterhjemmet 4A, No message for alarm 2957, 428, 428, 62207842, 09:11:54, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 09:11:52, MC-HOVSETER, 2957, Anrop 428, 428, Done, 22 Hovseterhjemmet 4A, No message for alarm 2957, 428, 428, 62207842, 09:11:54, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 09:09:34, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622077B8, 09:09:36, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 09:09:34, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622077B8, 09:09:36, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 09:09:34, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622077B8, 09:09:36, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 09:08:16, MC-HOVSETER, 2957, Anrop 428, 428, Done, 22 Hovseterhjemmet 4A, No message for alarm 2957, 428, 428, 6220776A, 09:08:18, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 09:08:16, MC-HOVSETER, 2957, Anrop 428, 428, Done, 22 Hovseterhjemmet 4A, No message for alarm 2957, 428, 428, 6220776A, 09:08:18, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 09:08:16, MC-HOVSETER, 2957, Anrop 428, 428, Done, 22 Hovseterhjemmet 4A, No message for alarm 2957, 428, 428, 6220776A, 09:08:18, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 09:05:58, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622076E0, 09:06:00, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 09:05:58, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622076E0, 09:06:00, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 09:05:58, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622076E0, 09:06:00, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 09:02:22, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207608, 09:02:23, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 09:02:22, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207608, 09:02:24, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 09:02:22, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207608, 09:02:23, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:58:46, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207530, 08:58:48, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:58:46, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207530, 08:58:48, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:58:46, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207530, 08:58:48, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:55:10, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207458, 08:55:12, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:55:10, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207458, 08:55:12, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:55:10, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62207458, 08:55:12, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:51:34, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 6220737F, 08:51:36, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:51:34, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 6220737F, 08:51:36, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:51:34, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 6220737F, 08:51:36, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:47:59, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622072A7, 08:48:01, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:47:59, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622072A7, 08:48:01, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:47:59, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622072A7, 08:48:01, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:44:42, MC-HOVSETER, 6017, Smykke 446, Smykke 446  389  DCT, Canceled, 22 Hovseterhjemmet 4A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622071E7, 01:00:00, , , , No Answer
03.03.2022, 08:44:40, MC-HOVSETER, 6017, Smykke 446, Smykke 446  389  DCT, Canceled, 22 Hovseterhjemmet 4A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622071E2, 01:00:00, , , , No Answer
03.03.2022, 08:44:39, MC-HOVSETER, 6017, Smykke 446, Smykke 446  389  DCT, Escalated & Done, 22 Hovseterhjemmet 4A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622071E4, 08:44:41, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:44:39, MC-HOVSETER, 6017, Smykke 446, Smykke 446  389  DCT, Escalated & Done, 22 Hovseterhjemmet 4A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622071E4, 08:44:41, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:44:39, MC-HOVSETER, 6017, Smykke 446, Smykke 446  389  DCT, Escalated & Done, 22 Hovseterhjemmet 4A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622071E4, 08:44:41, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:44:39, MC-HOVSETER, 6017, Smykke 446, Smykke 446  389  DCT, Escalated & Done, 22 Hovseterhjemmet 4A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622071E4, 08:46:13, [01/6017] Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:44:39, MC-HOVSETER, 6017, Smykke 446, Smykke 446  389  DCT, Escalated & Done, 22 Hovseterhjemmet 4A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622071E4, 08:46:13, [01/6017] Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:44:39, MC-HOVSETER, 6017, Smykke 446, Smykke 446  389  DCT, Escalated & Done, 22 Hovseterhjemmet 4A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622071E4, 08:46:14, [01/6017] Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:44:39, MC-HOVSETER, 6017, Smykke 446, Smykke 446  389  DCT, Escalated & Done, 22 Hovseterhjemmet 4A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622071E4, 08:47:45, [02/6017] Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:44:39, MC-HOVSETER, 6017, Smykke 446, Smykke 446  389  DCT, Escalated & Done, 22 Hovseterhjemmet 4A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622071E4, 08:47:46, [02/6017] Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:44:39, MC-HOVSETER, 6017, Smykke 446, Smykke 446  389  DCT, Escalated & Done, 22 Hovseterhjemmet 4A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622071E4, 08:47:45, [02/6017] Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:44:39, MC-HOVSETER, 6017, Smykke 446, Smykke 446  389  DCT, Escalated & Done, 22 Hovseterhjemmet 4A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622071E4, 08:49:17, [00/6117] Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:44:22, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622071D0, 08:44:24, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:44:22, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622071D0, 08:44:24, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:44:22, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622071D0, 08:44:24, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:40:46, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622070F7, 08:40:48, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:40:46, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622070F7, 08:40:48, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:40:46, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 622070F7, 08:40:48, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:37:10, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 6220701F, 08:37:12, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:37:10, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 6220701F, 08:37:13, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:37:10, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 6220701F, 08:37:12, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:21:19, MC-HOVSETER, 2948, Borte 441, 441, Canceled, Empty group, No message for alarm 2948, 441, 441, 62206C6A, 01:00:00, , , , No Answer
03.03.2022, 08:21:18, MC-HOVSETER, 2933, Tilstede 441, 441, Canceled, Empty group, No message for alarm 2933, 441, 441, 62206C6D, 01:00:00, , , , No Answer
03.03.2022, 08:20:56, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62206C4D, 08:20:58, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:20:56, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62206C4D, 08:20:58, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:20:56, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62206C4D, 08:20:59, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:17:16, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62206B75, 08:17:17, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:17:16, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62206B75, 08:17:18, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:17:16, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62206B75, 08:17:18, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:16:39, MC-HOVSETER, 2945, Borte 434, 434, Canceled, Empty group, No message for alarm 2945, 434, 434, 62206B56, 01:00:00, , , , No Answer
03.03.2022, 08:16:38, MC-HOVSETER, 2930, Tilstede 434, 434, Canceled, Empty group, No message for alarm 2930, 434, 434, 62206B55, 01:00:00, , , , No Answer
03.03.2022, 08:15:40, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62206B15, 08:15:42, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:15:40, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62206B15, 08:15:42, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:15:40, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62206B15, 08:15:42, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:13:43, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62206A9D, 08:13:45, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:13:43, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62206A9D, 08:13:45, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:13:43, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62206A9D, 08:13:46, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:12:03, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62206A3D, 08:12:05, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:12:03, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62206A3D, 08:12:05, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:12:03, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62206A3D, 08:12:06, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:08:27, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62206965, 08:08:29, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:08:27, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62206965, 08:08:29, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:08:27, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62206965, 08:08:31, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:04:51, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6220688D, 08:04:53, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:04:51, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6220688D, 08:04:53, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:04:51, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6220688D, 08:04:53, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 08:01:15, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 622067B5, 08:01:17, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 08:01:15, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 622067B5, 08:01:17, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 08:01:15, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 622067B5, 08:01:17, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 07:57:49, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 622066DD, 07:57:52, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
03.03.2022, 07:57:49, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 622066DD, 07:57:52, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
03.03.2022, 07:57:49, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 622066DD, 07:57:52, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 06:37:12, MC-HOVSETER, 2948, Borte 441, 441, Canceled, Empty group, No message for alarm 2948, 441, 441, 62205407, 01:00:00, , , , No Answer
03.03.2022, 06:37:11, MC-HOVSETER, 2933, Tilstede 441, 441, Canceled, Empty group, No message for alarm 2933, 441, 441, 62205406, 01:00:00, , , , No Answer
03.03.2022, 06:35:21, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62205393, 06:35:23, Hovseterhjemmet-56 Natt 4 2, 90633721, 3G+, Executed
03.03.2022, 06:35:21, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62205393, 06:35:23, Hovseterhjemmet-55 Natt 4 1, 90610798, 3G+, Executed
03.03.2022, 06:35:21, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62205393, 06:35:23, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 05:47:56, MC-HOVSETER, 2951, Borte 446, 446, Canceled, Empty group, No message for alarm 2951, 446, 446, 6220487B, 01:00:00, , , , No Answer
03.03.2022, 05:47:55, MC-HOVSETER, 2936, Tilstede 446, 446, Canceled, Empty group, No message for alarm 2936, 446, 446, 6220487A, 01:00:00, , , , No Answer
03.03.2022, 03:56:27, MC-HOVSETER, 2948, Borte 441, 441, Canceled, Empty group, No message for alarm 2948, 441, 441, 62202E5A, 01:00:00, , , , No Answer
03.03.2022, 03:56:26, MC-HOVSETER, 2933, Tilstede 441, 441, Canceled, Empty group, No message for alarm 2933, 441, 441, 62202E59, 01:00:00, , , , No Answer
03.03.2022, 03:55:04, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62202E02, 03:55:06, Hovseterhjemmet-56 Natt 4 2, 90633721, 3G+, Executed
03.03.2022, 03:55:04, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62202E02, 03:55:06, Hovseterhjemmet-55 Natt 4 1, 90610798, 3G+, Executed
03.03.2022, 03:55:04, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62202E02, 03:55:07, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 03:51:28, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62202D2A, 03:51:30, Hovseterhjemmet-56 Natt 4 2, 90633721, 3G+, Executed
03.03.2022, 03:51:28, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62202D2A, 03:51:30, Hovseterhjemmet-55 Natt 4 1, 90610798, 3G+, Executed
03.03.2022, 03:51:28, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62202D2A, 03:51:30, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 03:47:53, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62202C52, 03:47:54, Hovseterhjemmet-56 Natt 4 2, 90633721, 3G+, Executed
03.03.2022, 03:47:53, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62202C52, 03:47:54, Hovseterhjemmet-55 Natt 4 1, 90610798, 3G+, Executed
03.03.2022, 03:47:53, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62202C52, 03:47:55, Shuttle 4. etg, 10.10.10.44, IND, Executed
03.03.2022, 03:44:17, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62202B7A, 03:44:18, Hovseterhjemmet-55 Natt 4 1, 90610798, 3G+, Executed
03.03.2022, 03:44:17, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62202B7A, 03:44:19, Hovseterhjemmet-56 Natt 4 2, 90633721, 3G+, Executed
03.03.2022, 03:44:17, MC-HOVSETER, 2963, Anrop 441, 441, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2963, 441, 441, 62202B7A, 03:44:18, Shuttle 4. etg, 10.10.10.44, IND, Executed
02.03.2022, 23:50:27, MC-HOVSETER, 2942, Borte 428, 428, Canceled, Empty group, No message for alarm 2942, 428, 428, 621FF4B2, 01:00:00, , , , No Answer
02.03.2022, 23:50:27, MC-HOVSETER, 2927, Tilstede 428, 428, Canceled, Empty group, No message for alarm 2927, 428, 428, 621FF4B1, 01:00:00, , , , No Answer
02.03.2022, 23:48:46, MC-HOVSETER, 2957, Anrop 428, 428, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2957, 428, 428, 621FF448, 23:48:47, Hovseterhjemmet-55 Natt 4 1, 90610798, 3G+, Executed
02.03.2022, 23:48:46, MC-HOVSETER, 2957, Anrop 428, 428, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2957, 428, 428, 621FF448, 23:48:48, Shuttle 4. etg, 10.10.10.44, IND, Executed
02.03.2022, 23:48:46, MC-HOVSETER, 2957, Anrop 428, 428, Done, 45 Hovseterhjemmet Natt 4, No message for alarm 2957, 428, 428, 621FF448, 23:48:47, Hovseterhjemmet-56 Natt 4 2, 90633721, 3G+, Executed
02.03.2022, 23:22:51, MC-HOVSETER, 2945, Borte 434, 434, Canceled, Empty group, No message for alarm 2945, 434, 434, 621FEE3A, 01:00:00, , , , No Answer
