Date, Time, Server Name, Alarm Key, Alarm Name, Launched by, Alarm Status, Alarm Group, General Text Message, Display Message 1, Display Message 2, Alarm Reference, Executed Time, Name, Phone Number, Phone Type, Call Status
09.03.2022, 07:59:27, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6228504B
09.03.2022, 07:58:22, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 6228500C
09.03.2022, 07:57:07, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62284FBF
09.03.2022, 07:57:01, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62284FB7
09.03.2022, 07:57:00, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62284FB5
09.03.2022, 07:56:59, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62284FB8
09.03.2022, 07:56:58, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62284FB6
09.03.2022, 07:56:13, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62284F8A
09.03.2022, 07:56:04, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62284F80
09.03.2022, 07:56:01, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62284F79
09.03.2022, 07:56:00, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62284F7D
09.03.2022, 07:54:45, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62284F2C
09.03.2022, 07:54:42, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62284F29
09.03.2022, 07:54:42, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62284F2D
09.03.2022, 07:54:30, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62284F1D
09.03.2022, 07:54:23, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62284F16
09.03.2022, 07:54:14, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62284F12
09.03.2022, 07:54:07, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62284F0C
09.03.2022, 07:32:33, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622849FD
09.03.2022, 07:23:31, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 622847DF
09.03.2022, 06:54:14, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62284103
09.03.2022, 06:52:52, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 622840B2
09.03.2022, 06:51:54, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 6228406F
09.03.2022, 06:51:42, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62284064
09.03.2022, 06:27:00, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62283AA2
09.03.2022, 06:26:10, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62283A70
09.03.2022, 06:23:55, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 622839EA
09.03.2022, 06:23:02, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 622839B4
09.03.2022, 05:30:49, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 62282D78
09.03.2022, 05:30:06, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62282D4C
09.03.2022, 05:27:44, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62282CBE
09.03.2022, 05:27:14, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 62282C91
09.03.2022, 05:27:14, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62282C99
09.03.2022, 05:27:04, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62282C8D
09.03.2022, 05:26:56, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62282C85
09.03.2022, 05:26:52, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62282C81
09.03.2022, 05:26:45, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62282C7A
09.03.2022, 05:26:41, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62282C77
09.03.2022, 05:09:06, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 62282860
09.03.2022, 05:05:46, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 62282798
09.03.2022, 04:34:31, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62282046
09.03.2022, 04:33:50, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62282014
09.03.2022, 04:33:46, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62282010
09.03.2022, 04:33:36, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 6228200D
09.03.2022, 04:32:45, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 62281FDC
09.03.2022, 04:32:39, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 62281FD6
09.03.2022, 04:31:11, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62281F7E
09.03.2022, 03:53:10, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62281692
09.03.2022, 03:53:02, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 6228168C
09.03.2022, 03:52:31, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 6228166E
09.03.2022, 03:48:49, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 62281590
09.03.2022, 03:48:05, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 62281562
09.03.2022, 03:48:01, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62281555
09.03.2022, 03:47:54, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62281550
09.03.2022, 01:43:03, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 6227F815
09.03.2022, 01:39:29, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 6227F73F
08.03.2022, 23:09:17, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 6227D40B
08.03.2022, 23:06:52, MC-HOVSETER, 5133, Detektor 1O3 Avstilling, Alarm_on_success_5057, Done, 59 Avstilling 1O, 1O3;;;;;Sensor;;;6, 1O3;;;;;Sensor;;, 1O3;;;;;Sensor;;, 6227D37B
08.03.2022, 21:31:13, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BD0D
08.03.2022, 21:31:00, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BD00
08.03.2022, 21:31:00, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCFE
08.03.2022, 21:30:57, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCFB
08.03.2022, 21:30:56, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCFC
08.03.2022, 21:30:32, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCE2
08.03.2022, 21:30:29, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCDC
08.03.2022, 21:30:29, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCDD
08.03.2022, 21:30:26, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCDE
08.03.2022, 21:30:19, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCD5
08.03.2022, 21:30:18, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCD3
08.03.2022, 21:30:17, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCCF
08.03.2022, 21:30:14, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCD1
08.03.2022, 21:30:14, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCCE
08.03.2022, 21:30:10, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCCD
08.03.2022, 21:30:03, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCC7
08.03.2022, 21:30:03, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCC6
08.03.2022, 21:29:29, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCA1
08.03.2022, 21:29:26, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BCA2
08.03.2022, 21:29:25, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BC9D
08.03.2022, 21:29:25, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BC9C
08.03.2022, 21:29:21, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BC98
08.03.2022, 21:29:18, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BC9A
08.03.2022, 21:27:35, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BC33
08.03.2022, 21:27:35, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BC31
08.03.2022, 21:27:33, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BC30
08.03.2022, 21:27:31, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BC2F
08.03.2022, 21:27:23, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BC27
08.03.2022, 21:27:23, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BC28
08.03.2022, 21:24:00, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BB5C
08.03.2022, 21:23:59, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BB5B
08.03.2022, 21:23:58, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BB5A
08.03.2022, 21:23:30, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BB3E
08.03.2022, 21:23:29, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BB3D
08.03.2022, 21:23:29, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BB3B
08.03.2022, 21:23:26, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BB3A
08.03.2022, 21:23:21, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BB31
08.03.2022, 21:23:19, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BB32
08.03.2022, 21:23:18, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BB2F
08.03.2022, 21:23:18, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BB2D
08.03.2022, 21:23:15, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BB2E
08.03.2022, 21:22:53, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BB19
08.03.2022, 21:22:09, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BAEA
08.03.2022, 21:22:07, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BAE7
08.03.2022, 21:22:04, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BAE5
08.03.2022, 21:21:55, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BADF
08.03.2022, 21:21:55, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BADE
08.03.2022, 21:21:15, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BAB7
08.03.2022, 21:21:01, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BAA9
08.03.2022, 21:21:00, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BAA4
08.03.2022, 21:20:57, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BAA0
08.03.2022, 21:20:57, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BAA5
08.03.2022, 21:20:53, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BAA1
08.03.2022, 21:20:49, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BA9D
08.03.2022, 21:20:45, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BA99
08.03.2022, 21:20:34, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BA8E
08.03.2022, 21:19:21, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6227BA46
